Frame,X,Y,movement type
3847,456.49984,284.49984,PL
3848,454.49984,279,L
3849,452.49984,272.49984,P
3850,451.50016,267.50016,L
3851,449.50016,261.50016,P
3852,447.50016,256.5,L
3853,445.50016,251.49984,P
3854,444.49984,246.99984,L
3855,442.49984,242.49984,L
3856,440.49984,237.50016,P
3857,439.50016,234,LP
3858,437.50016,229.5,L
3859,435.50016,225.50016,P
3860,433.50016,221.49984,PL
3861,432.49984,218.00016,L
3862,430.49984,213.50016,P
3863,428.49984,210.50016,PL
3864,426.49984,207.99984,LP
3865,425.50016,204.50016,PL
3866,423.50016,201.99984,L
3867,421.50016,198.99984,LP
3868,419.50016,195.50016,P
3869,418.49984,193.5,L
3870,416.49984,192,L
3871,414.49984,188.49984,P
3872,412.49984,186.99984,PL
3873,411.50016,185.49984,PL
3874,409.50016,183.99984,LP
3875,407.50016,181.5,P
3876,405.50016,180.50016,LP
3877,404.49984,179.49984,P
3878,402.49984,178.5,L
3879,400.49984,177.50016,LP
3880,398.49984,176.49984,PL
3881,397.50016,176.49984,LP
3882,395.50016,176.00016,PL
3883,393.50016,176.00016,P
3884,392.49984,176.00016,L
3885,390.49984,176.00016,PL
3886,388.49984,176.00016,P
3887,386.49984,177,L
3888,385.50016,176.49984,P
3889,383.50016,177.50016,L
3890,381.50016,178.5,P
3891,379.50016,179.49984,PL
3892,378.49984,180.50016,PL
3893,376.49984,181.5,PL
3894,374.49984,183.99984,L
3895,372.49984,185.49984,L
3896,371.50016,186.50016,P
3897,369.50016,188.49984,PL
3898,367.50016,191.49984,L
3899,365.50016,193.5,LP
3900,364.49984,195.50016,PL
3901,362.49984,198.50016,PL
3902,360.49984,201.50016,P
3903,358.49984,204.50016,PL
3904,357.50016,207.99984,L
3905,355.50016,210.50016,P
3906,353.50016,213.50016,PL
3907,351.50016,218.00016,L
3908,350.49984,221.49984,P
3909,348.49984,225.50016,L
3910,346.49984,229.5,P
3911,344.49984,234,L
3912,343.50016,237.50016,P
3913,341.50016,242.49984,P
3914,339.50016,246.99984,L
3915,338.49984,251.49984,P
3916,336.49984,256.5,L
3917,334.49984,261.50016,P
3918,332.49984,267.50016,L
3919,331.50016,272.49984,P
3920,329.50016,278.49984,L
3921,327.50016,284.49984,LP
3922,325.50016,290.49984,L
3923,324.49984,296.49984,LP
3924,322.49984,302.49984,L
3925,320.49984,308.49984,P
3926,318.49984,315.50016,L
3927,317.50016,322.5,L
3928,315.50016,329.49984,P
3929,313.50016,336.99984,L
3930,311.50016,344.00016,LP
3931,310.49984,351,L
3932,308.49984,359.00016,L
3933,306.49984,366.50016,L
3934,304.49984,373.5,P
3935,303.50016,382.5,L
3936,301.50016,390.99984,L
3937,299.50016,399,P
3938,297.50016,408,L
3939,296.49984,416.00016,P
3940,294.49984,425.00016,L
3941,292.49984,433.5,L
3942,291.50016,442.5,P
3943,291.50016,442.5,L
3944,292.49984,440.49984,P
3945,293.50016,438.99984,L
3946,294.49984,436.5,P
3947,295.50016,434.49984,PL
3948,296.49984,432.50016,P
3949,298.49984,432,L
3950,299.50016,429.50016,PL
3951,300.49984,427.5,PL
3952,301.50016,425.49984,PL
3953,302.49984,423.99984,L
3954,304.49984,421.5,PL
3955,305.50016,419.49984,PL
3956,306.49984,417.50016,LP
3957,307.50016,415.5,L
3958,308.49984,413.49984,L
3959,310.49984,411.50016,PL
3960,311.50016,410.49984,L
3961,312.49984,408.50016,LP
3962,313.50016,406.5,L
3963,314.49984,404.49984,LP
3964,316.49984,402.50016,PL
3965,317.50016,400.5,P
3966,318.49984,398.49984,L
3967,319.50016,396.50016,LP
3968,320.49984,394.5,PL
3969,322.49984,393,LP
3970,323.50016,390.99984,L
3971,324.49984,388.5,P
3972,325.50016,387.50016,L
3973,326.49984,385.5,P
3974,328.49984,384,L
3975,329.50016,381.50016,P
3976,330.49984,379.5,PL
3977,331.50016,377.49984,P
3978,332.49984,375.99984,L
3979,334.49984,373.5,P
3980,335.50016,371.49984,PL
3981,336.49984,369.50016,P
3982,337.50016,368.00016,L
3983,338.49984,366.50016,LP
3984,340.49984,364.5,PL
3985,341.50016,362.49984,PL
3986,342.49984,360.99984,LP
3987,343.50016,359.00016,L
3988,344.49984,356.49984,P
3989,346.49984,354.50016,PL
3990,347.50016,352.5,PL
3991,348.49984,351,LP
3992,349.50016,348.50016,PL
3993,350.49984,346.5,PL
3994,352.49984,344.49984,P
3995,353.50016,344.00016,L
3996,354.49984,341.49984,P
3997,355.50016,339.50016,PL
3998,356.49984,337.5,P
3999,358.49984,336,L
4000,359.50016,333.50016,P
4001,360.49984,331.5,L
4002,361.50016,333.50016,P
4003,362.49984,336,L
4004,364.49984,337.5,P
4005,365.50016,339.50016,L
4006,366.49984,341.49984,PL
4007,367.50016,344.00016,L
4008,368.49984,344.49984,P
4009,370.49984,346.5,PL
4010,371.50016,348.50016,PL
4011,372.49984,351,L
4012,373.50016,352.5,PL
4013,374.49984,354.50016,L
4014,376.49984,356.49984,P
4015,377.50016,358.5,PL
4016,378.49984,360.99984,L
4017,379.50016,362.49984,PL
4018,380.49984,364.5,PL
4019,382.49984,366.50016,L
4020,383.50016,367.5,PL
4021,384.49984,369.50016,LP
4022,385.50016,371.49984,PL
4023,386.49984,373.5,PL
4024,388.49984,375.99984,L
4025,389.50016,377.49984,P
4026,390.49984,379.5,L
4027,391.50016,381.50016,P
4028,392.49984,384,L
4029,394.49984,385.5,P
4030,395.50016,387.50016,L
4031,396.49984,388.5,P
4032,397.50016,390.99984,L
4033,398.49984,392.49984,P
4034,400.49984,394.5,L
4035,401.50016,396.50016,P
4036,402.49984,398.49984,L
4037,403.50016,400.5,L
4038,404.49984,402.50016,LP
4039,406.49984,404.49984,P
4040,407.50016,407.00016,L
4041,408.49984,408.50016,PL
4042,409.50016,410.49984,LP
4043,410.49984,411.50016,PL
4044,412.49984,413.49984,P
4045,413.50016,416.00016,L
4046,414.49984,417.50016,PL
4047,415.50016,419.49984,L
4048,416.49984,421.5,P
4049,418.49984,423.99984,L
4050,419.50016,425.49984,P
4051,420.49984,427.5,L
4052,421.50016,429.50016,PL
4053,422.49984,432,L
4054,424.49984,432.50016,P
4055,425.50016,434.49984,L
4056,426.49984,436.5,PL
4057,427.50016,438.99984,L
4058,428.49984,440.49984,PL
4059,430.49984,442.5,L
4060,430.49984,442.5,L
4061,431.50016,441,L
4062,433.50016,438.50016,L
4063,435.50016,436.5,P
4064,437.50016,434.49984,PL
4065,439.50016,433.5,L
4066,440.49984,432,L
4067,442.49984,429.50016,PL
4068,444.49984,427.5,PL
4069,446.49984,426,L
4070,448.49984,423.99984,L
4071,449.50016,421.5,PL
4072,451.50016,419.49984,LP
4073,453.50016,417.50016,P
4074,455.50016,416.49984,L
4075,457.50016,414.50016,L
4076,458.49984,412.5,LP
4077,460.49984,410.49984,PL
4078,462.49984,408.99984,L
4079,464.49984,406.5,PL
4080,466.49984,404.49984,LP
4081,467.50016,402.50016,PL
4082,469.50016,400.5,P
4083,471.50016,399,L
4084,473.50016,397.5,L
4085,475.50016,395.49984,LP
4086,476.49984,393.50016,PL
4087,478.49984,392.00016,L
4088,480.49984,389.49984,L
4089,482.49984,387.50016,LP
4090,484.49984,385.5,PL
4091,486.49984,384,L
4092,487.50016,381.50016,P
4093,489.50016,380.49984,L
4094,491.50016,378.50016,PL
4095,493.50016,376.5,PL
4096,495.50016,375,L
4097,496.49984,372.50016,PL
4098,498.49984,370.5,LP
4099,500.49984,368.49984,PL
4100,502.49984,366.99984,L
4101,504.49984,364.5,PL
4102,505.50016,362.49984,P
4103,507.50016,361.5,LP
4104,509.50016,360,LP
4105,511.50016,357.50016,PL
4106,513.50016,355.5,LP
4107,514.49984,353.49984,PL
4108,516.49984,351.99984,L
4109,518.49984,349.5,PL
4110,520.49984,347.49984,PL
4111,522.49984,345.50016,PL
4112,523.50016,344.49984,L
4113,525.50016,342.99984,LP
4114,527.50016,340.5,PL
4115,529.50016,338.49984,PL
4116,531.50016,336.50016,PL
4117,533.50016,335.00016,L
4118,534.49984,336.50016,PL
4119,536.49984,338.49984,LP
4120,538.49984,340.5,PL
4121,540.49984,342.99984,L
4122,542.49984,344.49984,P
4123,543.50016,345.99984,L
4124,545.50016,347.49984,PL
4125,547.50016,349.5,PL
4126,549.50016,351.99984,L
4127,551.50016,353.49984,PL
4128,552.49984,355.5,L
4129,554.49984,357.50016,PL
4130,556.49984,360,L
4131,558.49984,362.00016,L
4132,560.49984,362.49984,P
4133,561.50016,364.5,PL
4134,563.50016,366.99984,LP
4135,565.50016,368.49984,L
4136,567.50016,370.5,LP
4137,569.50016,372.50016,L
4138,570.49984,374.49984,LP
4139,572.49984,376.5,L
4140,574.49984,378.50016,L
4141,576.49984,380.49984,LP
4142,578.49984,381.50016,PL
4143,579.50016,383.49984,LP
4144,581.50016,385.5,L
4145,583.50016,387.50016,L
4146,585.50016,389.49984,P
4147,587.50016,392.00016,LP
4148,589.50016,393.50016,P
4149,590.49984,395.49984,L
4150,592.49984,397.5,LP
4151,594.49984,398.49984,P
4152,596.49984,400.5,L
4153,598.49984,402.50016,P
4154,599.50016,404.49984,L
4155,601.50016,406.5,L
4156,603.50016,408.50016,LP
4157,605.50016,410.49984,LP
4158,607.50016,412.5,L
4159,608.49984,414.50016,P
4160,610.49984,417,P
4161,612.49984,417.50016,P
4162,614.49984,419.49984,L
4163,616.49984,421.5,P
4164,617.50016,423.99984,L
4165,619.50016,425.49984,P
4166,621.50016,427.5,LP
4167,623.50016,429.50016,P
4168,625.50016,432,L
4169,626.49984,433.5,LP
4170,628.49984,434.49984,L
4171,629.50016,436.5,L
4172,631.50016,438.50016,P
4173,632.49984,441,LP
4174,633.50016,443.00016,L
4175,633.50016,443.00016,P
4176,632.49984,433.5,P
4177,631.50016,425.00016,L
4178,630.49984,416.49984,P
4179,628.49984,408,PL
4180,626.49984,399.99984,L
4181,624.49984,392.00016,L
4182,623.50016,383.49984,PL
4183,621.50016,375.99984,LP
4184,619.50016,368.00016,L
4185,617.50016,360,P
4186,615.50016,352.5,PL
4187,613.50016,345.50016,L
4188,611.50016,337.5,PL
4189,610.49984,330.50016,P
4190,608.49984,323.49984,PL
4191,606.49984,317.49984,LP
4192,604.49984,311.00016,P
4193,602.49984,305.00016,LP
4194,600.49984,297.99984,P
4195,598.49984,291.50016,PL
4196,597.50016,285.50016,PL
4197,595.50016,279.99984,L
4198,593.50016,273.50016,P
4199,591.50016,268.5,LP
4200,589.50016,263.00016,L
4201,587.50016,257.49984,PL
4202,585.50016,252.50016,PL
4203,584.49984,248.00016,LP
4204,582.49984,242.49984,P
4205,580.49984,237.50016,PL
4206,578.49984,233.49984,LP
4207,576.49984,228.50016,PL
4208,574.49984,224.49984,PL
4209,572.49984,220.5,PL
4210,571.50016,216.50016,LP
4211,569.50016,212.49984,L
4212,567.50016,208.5,P
4213,565.50016,205.5,LP
4214,563.50016,201.50016,PL
4215,561.50016,198.50016,PL
4216,559.50016,195.50016,L
4217,558.49984,192.50016,LP
4218,556.49984,189.50016,P
4219,554.49984,187.5,L
4220,552.49984,184.5,P
4221,550.49984,183,L
4222,548.49984,179.49984,P
4223,546.49984,177.50016,P
4224,545.50016,176.00016,L
4225,543.50016,174.50016,LP
4226,541.50016,172.5,L
4227,539.50016,170.49984,P
4228,537.50016,169.5,PL
4229,535.50016,168.99984,L
4230,533.50016,168,LP
4231,532.49984,167.00016,L
4232,530.49984,165.50016,PL
4233,528.49984,164.49984,PL
4234,526.49984,164.49984,LP
4235,524.49984,163.5,PL
4236,522.49984,163.5,LP
4237,521.50016,163.5,PL
4238,519.50016,163.5,P
4239,517.50016,163.5,P
4240,515.50016,164.49984,LP
4241,513.50016,164.49984,P
4242,511.50016,165.50016,PL
4243,509.50016,167.00016,LP
4244,508.49984,168,LP
4245,506.49984,168.99984,L
4246,504.49984,169.5,PL
4247,502.49984,170.49984,P
4248,500.49984,172.5,L
4249,498.49984,174.50016,LP
4250,496.49984,176.00016,PL
4251,495.50016,177.50016,P
4252,493.50016,179.49984,P
4253,491.50016,183,L
4254,489.50016,184.5,P
4255,487.50016,187.5,LP
4256,485.50016,189.50016,P
4257,483.50016,192.50016,PL
4258,482.49984,195.50016,PL
4259,480.49984,198.50016,PL
4260,478.49984,201.99984,LP
4261,476.49984,205.5,PL
4262,474.49984,209.00016,PL
4263,472.49984,212.49984,PL
4264,470.49984,216.99984,L
4265,469.50016,220.5,P
4266,467.50016,224.49984,PL
4267,465.50016,228.50016,P
4268,463.50016,234,L
4269,461.50016,237.50016,P
4270,459.50016,242.49984,P
4271,457.50016,248.00016,L
4272,456.49984,252.50016,P
4273,454.49984,257.49984,P
4274,452.49984,263.00016,L
4275,450.49984,268.5,L
4276,448.49984,273.50016,P
4277,446.49984,279.99984,L
4278,444.49984,285.50016,L
4279,443.50016,291.50016,LP
4280,441.50016,297.50016,P
4281,439.50016,304.5,LP
4282,437.50016,311.00016,L
4283,435.50016,317.49984,LP
4284,433.50016,323.49984,P
4285,431.50016,330.50016,P
4286,430.49984,338.00016,L
4287,428.49984,345.50016,LP
4288,426.49984,353.00016,L
4289,424.49984,360,P
4290,422.49984,368.00016,L
4291,420.49984,375.99984,LP
4292,418.49984,384,L
4293,417.50016,392.00016,LP
4294,415.50016,399.50016,P
4295,413.50016,408,LP
4296,411.50016,416.49984,L
4297,409.50016,424.5,L
4298,407.50016,433.5,LP
4299,406.49984,442.5,P
4300,406.49984,442.5,P
4301,403.50016,434.49984,L
4302,401.50016,426.50016,L
4303,399.50016,418.5,LP
4304,397.50016,410.49984,LP
4305,395.50016,402.50016,P
4306,393.50016,395.49984,L
4307,391.50016,388.5,LP
4308,389.50016,380.49984,P
4309,387.50016,373.5,L
4310,385.50016,366.50016,P
4311,383.50016,360.99984,P
4312,381.50016,353.49984,L
4313,379.50016,346.5,P
4314,377.50016,340.5,L
4315,375.50016,335.00016,L
4316,373.50016,328.5,P
4317,371.50016,322.5,L
4318,369.50016,316.5,P
4319,367.50016,311.00016,L
4320,365.50016,305.49984,P
4321,363.50016,300.50016,L
4322,361.50016,294.50016,P
4323,359.50016,289.5,L
4324,357.50016,284.49984,P
4325,355.50016,279.99984,P
4326,353.50016,275.49984,L
4327,351.50016,270.50016,P
4328,349.50016,266.49984,P
4329,347.50016,263.00016,LP
4330,344.49984,257.49984,L
4331,342.49984,255,L
4332,340.49984,250.5,PL
4333,338.49984,246.50016,PL
4334,336.49984,243.50016,LP
4335,334.49984,240,PL
4336,332.49984,236.49984,PL
4337,330.49984,233.49984,PL
4338,328.49984,230.49984,LP
4339,326.49984,227.49984,LP
4340,324.49984,224.49984,P
4341,322.49984,222.50016,LP
4342,320.49984,219.50016,P
4343,318.49984,218.00016,LP
4344,316.49984,216,L
4345,314.49984,213.50016,PL
4346,312.49984,211.5,P
4347,310.49984,209.49984,P
4348,308.49984,208.5,LP
4349,306.49984,206.49984,P
4350,304.49984,205.5,L
4351,302.49984,204.50016,LP
4352,300.49984,203.49984,PL
4353,298.49984,202.5,P
4354,296.49984,201.50016,PL
4355,294.49984,201.99984,L
4356,292.49984,201.50016,P
4357,290.49984,201,L
4358,288.49984,200.49984,P
4359,285.50016,200.49984,L
4360,283.50016,200.49984,P
4361,281.50016,201.50016,LP
4362,279.50016,201.99984,L
4363,277.50016,201.50016,P
4364,275.50016,202.5,LP
4365,273.50016,203.49984,LP
4366,271.50016,204.50016,L
4367,269.50016,205.5,PL
4368,267.50016,207,P
4369,265.50016,209.00016,L
4370,263.50016,209.49984,P
4371,261.50016,211.5,L
4372,259.50016,213.50016,P
4373,257.50016,216,L
4374,255.50016,218.00016,LP
4375,253.50016,219.50016,P
4376,251.50016,222.99984,L
4377,249.50016,225,PL
4378,247.50016,227.49984,P
4379,245.50016,231,LP
4380,243.50016,233.49984,P
4381,241.50016,236.49984,L
4382,239.50016,239.49984,P
4383,237.50016,243.50016,LP
4384,235.50016,246.99984,L
4385,233.50016,250.5,P
4386,231.50016,255,L
4387,229.50016,257.49984,P
4388,226.49984,262.5,L
4389,224.49984,266.49984,L
4390,222.49984,270.50016,P
4391,220.49984,275.49984,L
4392,218.49984,279.99984,L
4393,216.49984,284.49984,P
4394,214.49984,289.5,P
4395,212.49984,294.99984,L
4396,210.49984,300.50016,LP
4397,208.49984,305.49984,P
4398,206.49984,311.00016,L
4399,204.49984,316.5,P
4400,202.49984,322.5,L
4401,200.49984,328.5,P
4402,198.49984,335.00016,L
4403,196.49984,340.5,P
4404,194.49984,346.5,P
4405,192.49984,353.49984,L
4406,190.49984,360.50016,LP
4407,188.49984,366.99984,L
4408,186.49984,373.5,P
4409,184.49984,380.49984,L
4410,182.49984,388.5,L
4411,180.49984,395.49984,LP
4412,178.49984,402.50016,P
4413,176.49984,410.49984,L
4414,174.49984,418.5,L
4415,172.49984,426.50016,L
4416,170.49984,434.49984,LP
4417,168.49984,442.5,P
4418,168.49984,442.5,P
4419,168.49984,434.49984,L
4420,169.50016,426.50016,P
4421,170.49984,418.5,L
4422,171.50016,410.49984,LP
4423,172.49984,402.50016,PL
4424,173.50016,395.49984,L
4425,174.49984,387.50016,P
4426,175.50016,380.49984,L
4427,176.49984,373.5,LP
4428,177.50016,366.50016,P
4429,178.49984,360,L
4430,179.50016,352.5,P
4431,180.49984,346.5,LP
4432,181.50016,339.50016,PL
4433,182.49984,333.50016,PL
4434,183.50016,327.99984,L
4435,184.49984,321.50016,P
4436,185.50016,315.50016,PL
4437,186.49984,309.50016,PL
4438,187.50016,304.5,LP
4439,188.49984,299.00016,PL
4440,189.50016,293.49984,PL
4441,190.49984,288.50016,LP
4442,191.50016,283.5,L
4443,192.49984,278.49984,L
4444,193.50016,273.50016,P
4445,194.49984,268.5,PL
4446,195.50016,264.50016,LP
4447,196.49984,260.49984,L
4448,197.50016,255.99984,PL
4449,198.49984,251.49984,P
4450,199.50016,249,L
4451,200.49984,244.5,PL
4452,201.50016,240.99984,P
4453,202.49984,237.50016,L
4454,203.50016,233.49984,PL
4455,204.49984,231,L
4456,205.50016,227.49984,PL
4457,206.49984,224.49984,PL
4458,207.50016,222.50016,LP
4459,208.49984,219.50016,L
4460,209.50016,216.50016,P
4461,210.49984,214.5,L
4462,211.50016,212.49984,LP
4463,212.49984,210.50016,PL
4464,213.50016,208.5,PL
4465,214.49984,207,P
4466,215.50016,205.5,L
4467,216.49984,203.49984,P
4468,217.50016,202.5,P
4469,218.49984,201.50016,L
4470,219.50016,200.49984,PL
4471,220.49984,200.00016,LP
4472,221.50016,198.99984,L
4473,222.49984,197.49984,P
4474,223.50016,197.49984,L
4475,224.49984,196.5,PL
4476,225.50016,196.5,P
4477,226.49984,196.5,P
4478,227.50016,196.5,L
4479,228.49984,196.5,PL
4480,229.50016,197.49984,LP
4481,230.49984,197.49984,P
4482,231.50016,198.99984,L
4483,232.49984,200.00016,LP
4484,233.50016,200.49984,PL
4485,234.49984,201.50016,L
4486,235.50016,202.5,P
4487,236.49984,203.49984,P
4488,237.50016,205.5,LP
4489,238.49984,206.49984,P
4490,239.50016,209.00016,LP
4491,240.49984,210.50016,PL
4492,241.50016,212.49984,LP
4493,242.49984,214.5,LP
4494,243.50016,216.50016,PL
4495,244.49984,219.50016,P
4496,245.50016,222.99984,L
4497,246.49984,224.49984,P
4498,247.50016,227.49984,LP
4499,248.49984,230.49984,PL
4500,249.50016,233.49984,P
4501,250.49984,237.50016,L
4502,251.50016,240.50016,P
4503,252.49984,244.5,PL
4504,253.50016,248.49984,L
4505,254.49984,251.49984,PL
4506,255.50016,255.50016,PL
4507,256.49984,260.49984,L
4508,257.50016,264.50016,L
4509,258.49984,268.5,L
4510,259.50016,273.50016,L
4511,260.49984,279,LP
4512,261.50016,283.5,P
4513,262.49984,288.50016,L
4514,263.50016,293.49984,LP
4515,264.49984,298.5,P
4516,265.50016,305.00016,L
4517,266.49984,309.50016,P
4518,267.50016,315.50016,L
4519,268.49984,321.50016,P
4520,269.50016,327.99984,L
4521,270.49984,333.50016,L
4522,271.50016,339.50016,P
4523,272.49984,346.5,LP
4524,273.50016,352.5,L
4525,274.49984,360,L
4526,275.50016,366.99984,LP
4527,276.49984,373.5,P
4528,277.50016,380.49984,L
4529,278.49984,387.50016,P
4530,279.50016,395.49984,L
4531,280.49984,402.50016,P
4532,281.50016,410.49984,L
4533,282.49984,418.5,L
4534,283.50016,426.50016,LP
4535,284.49984,434.49984,L
4536,285.50016,442.5,P
4537,285.50016,442.5,L
4538,287.50016,438.99984,L
4539,289.50016,434.49984,L
4540,291.50016,429.50016,PL
4541,293.50016,425.49984,P
4542,295.50016,421.5,L
4543,297.50016,416.49984,PL
4544,299.50016,412.5,P
4545,301.50016,408.50016,L
4546,303.50016,404.49984,L
4547,306.49984,399.99984,L
4548,308.49984,395.49984,PL
4549,310.49984,392.00016,LP
4550,312.49984,387.50016,L
4551,314.49984,382.5,PL
4552,316.49984,378.50016,P
4553,318.49984,375,L
4554,320.49984,370.5,L
4555,322.49984,365.49984,PL
4556,325.50016,361.5,P
4557,327.50016,357.50016,L
4558,329.50016,352.5,PL
4559,331.50016,348.50016,L
4560,333.50016,344.49984,P
4561,335.50016,340.5,L
4562,337.50016,336,L
4563,339.50016,331.5,PL
4564,341.50016,327.99984,LP
4565,344.49984,323.49984,L
4566,346.49984,318.50016,PL
4567,348.49984,315,LP
4568,350.49984,311.00016,L
4569,352.49984,306.50016,L
4570,354.49984,301.5,PL
4571,356.49984,297.50016,P
4572,358.49984,293.49984,L
4573,360.49984,288.50016,P
4574,363.50016,284.49984,L
4575,365.50016,280.5,L
4576,367.50016,276.50016,L
4577,369.50016,272.00016,LP
4578,371.50016,267.50016,L
4579,373.50016,264,L
4580,375.50016,259.5,LP
4581,377.50016,254.49984,P
4582,379.50016,250.5,L
4583,381.50016,246.99984,L
4584,384.49984,242.49984,LP
4585,386.49984,237.50016,L
4586,388.49984,233.49984,L
4587,390.49984,229.5,L
4588,392.49984,225.50016,LP
4589,394.49984,220.5,L
4590,396.49984,216.50016,L
4591,398.49984,212.49984,L
4592,400.49984,207.99984,LP
4593,403.50016,203.49984,L
4594,405.50016,200.00016,L
4595,407.50016,195.50016,LP
4596,409.50016,190.5,P
4597,411.50016,186.50016,P
4598,413.50016,183,L
4599,415.50016,178.5,LP
4600,417.50016,173.49984,P
4601,419.50016,169.5,L
4602,422.49984,173.49984,P
4603,424.49984,178.5,LP
4604,426.49984,182.49984,L
4605,428.49984,186.50016,L
4606,430.49984,190.5,P
4607,432.49984,195.50016,L
4608,434.49984,200.00016,L
4609,436.49984,203.49984,PL
4610,438.49984,207.99984,P
4611,441.50016,212.49984,L
4612,443.50016,216.50016,L
4613,445.50016,220.5,PL
4614,447.50016,225.50016,L
4615,449.50016,229.5,P
4616,451.50016,233.49984,L
4617,453.50016,237.50016,PL
4618,455.50016,242.49984,LP
4619,457.50016,246.50016,L
4620,460.49984,250.5,L
4621,462.49984,254.49984,P
4622,464.49984,259.5,L
4623,466.49984,264,L
4624,468.49984,267.50016,PL
4625,470.49984,272.00016,P
4626,472.49984,276.50016,L
4627,474.49984,281.00016,L
4628,476.49984,284.49984,L
4629,478.49984,288.50016,P
4630,481.50016,293.49984,LP
4631,483.50016,297.50016,L
4632,485.50016,301.5,PL
4633,487.50016,306.50016,LP
4634,489.50016,310.5,L
4635,491.50016,314.49984,PL
4636,493.50016,318.99984,LP
4637,495.50016,323.49984,L
4638,497.50016,327.99984,L
4639,500.49984,331.5,P
4640,502.49984,336,L
4641,504.49984,340.5,LP
4642,506.49984,345,LP
4643,508.49984,348.50016,L
4644,510.49984,352.5,P
4645,512.49984,357.50016,LP
4646,514.49984,361.5,L
4647,516.49984,365.49984,P
4648,519.50016,370.5,L
4649,521.50016,374.49984,LP
4650,523.50016,378.50016,L
4651,525.50016,383.00016,L
4652,527.50016,387.50016,LP
4653,529.50016,392.00016,L
4654,531.50016,395.49984,P
4655,533.50016,399.99984,LP
4656,535.50016,404.49984,L
4657,538.49984,408.99984,LP
4658,540.49984,412.5,P
4659,542.49984,416.49984,L
4660,544.49984,421.5,P
4661,546.49984,425.49984,L
4662,548.49984,429.50016,P
4663,550.49984,434.49984,L
4664,552.49984,438.50016,L
4665,554.49984,442.5,P
4666,557.50016,447,L
4667,557.50016,447,L
4668,555.50016,443.49984,P
4669,554.49984,441,L
4670,553.50016,437.49984,P
4671,552.49984,434.49984,L
4672,551.50016,432,LP
4673,550.49984,428.49984,P
4674,549.50016,425.49984,L
4675,548.49984,423,LP
4676,547.50016,419.49984,LP
4677,546.49984,416.00016,L
4678,545.50016,412.5,P
4679,544.49984,410.00016,L
4680,543.50016,407.00016,LP
4681,542.49984,403.5,PL
4682,541.50016,400.5,L
4683,539.50016,397.5,L
4684,538.49984,394.5,P
4685,537.50016,392.00016,L
4686,536.49984,388.5,P
4687,535.50016,385.5,L
4688,534.49984,383.00016,L
4689,533.50016,378.50016,P
4690,532.49984,375.99984,L
4691,531.50016,372.50016,PL
4692,530.49984,369.50016,L
4693,529.50016,366.50016,L
4694,528.49984,363.50016,PL
4695,527.50016,360.99984,L
4696,526.49984,357.50016,P
4697,525.50016,354.50016,PL
4698,523.50016,351.99984,L
4699,522.49984,348.50016,P
4700,521.50016,345.50016,LP
4701,520.49984,341.49984,L
4702,519.50016,338.49984,P
4703,518.49984,336,LP
4704,517.50016,332.49984,L
4705,516.49984,329.49984,P
4706,515.50016,327,L
4707,514.49984,323.49984,P
4708,513.50016,320.49984,LP
4709,512.49984,317.49984,L
4710,511.50016,315,LP
4711,510.49984,312,L
4712,509.50016,308.49984,LP
4713,507.50016,304.5,P
4714,506.49984,301.5,L
4715,505.50016,298.5,P
4716,504.49984,296.00016,L
4717,503.50016,292.5,P
4718,502.49984,289.5,P
4719,501.50016,287.00016,L
4720,500.49984,283.5,P
4721,499.50016,280.5,L
4722,498.49984,277.5,L
4723,497.50016,274.5,P
4724,496.49984,272.00016,P
4725,495.50016,267.50016,L
4726,494.49984,264.50016,LP
4727,493.50016,261.50016,L
4728,491.50016,264.50016,LP
4729,490.49984,267.50016,PL
4730,489.50016,272.00016,L
4731,488.49984,274.5,P
4732,487.50016,277.5,PL
4733,486.49984,281.00016,L
4734,485.50016,283.5,P
4735,484.49984,287.00016,L
4736,483.50016,289.5,P
4737,482.49984,292.5,L
4738,481.50016,296.00016,LP
4739,480.49984,298.5,P
4740,479.50016,301.5,L
4741,478.49984,304.5,PL
4742,477.50016,308.49984,LP
4743,475.50016,312,L
4744,474.49984,314.49984,PL
4745,473.50016,317.49984,PL
4746,472.49984,320.49984,PL
4747,471.50016,323.49984,P
4748,470.49984,327,L
4749,469.50016,329.49984,PL
4750,468.49984,332.49984,L
4751,467.50016,335.49984,LP
4752,466.49984,338.49984,LP
4753,465.50016,341.49984,P
4754,464.49984,345.99984,L
4755,463.50016,348.50016,P
4756,462.49984,351.99984,L
4757,461.50016,354.50016,P
4758,459.50016,357.99984,L
4759,458.49984,360.99984,L
4760,457.50016,363.50016,PL
4761,456.49984,366.50016,L
4762,455.50016,369.50016,LP
4763,454.49984,372.50016,P
4764,453.50016,375.99984,LP
4765,452.49984,378.50016,P
4766,451.50016,383.00016,L
4767,450.49984,385.5,PL
4768,449.50016,388.5,PL
4769,448.49984,392.00016,LP
4770,447.50016,395.00016,L
4771,446.49984,397.5,PL
4772,445.50016,400.5,LP
4773,443.50016,403.5,PL
4774,442.49984,406.5,L
4775,441.50016,409.5,LP
4776,440.49984,412.5,PL
4777,439.50016,416.00016,LP
4778,438.49984,419.49984,P
4779,437.50016,423,L
4780,436.49984,425.49984,P
4781,435.50016,428.49984,P
4782,434.49984,432,L
4783,433.50016,434.49984,P
4784,432.49984,437.49984,L
4785,431.50016,441,LP
4786,430.49984,443.49984,P
